LocationID,BusinessName,Score,URL,Contact,Type,Category,Street,City,State,Zipcode,Country,Address,MapLink,SearchQuery
Adamsville+Marathon,Adamsville Marathon,3.0,,1 205-674-9753,Gas station,Services,5401  Veterans Memorial Dr,Adamsville,AL,35005,United States,"5401  Veterans Memorial Dr, Adamsville, AL 35005, United States",https://www.google.com/maps/place/Adamsville+Marathon/data=!4m7!3m6!1s0x8888fd18e7c761a7:0xf6990bd4e287f83!8m2!3d33.6066027!4d-86.9578252!16s%2Fg%2F11h_fqq5c6!19sChIJp2HH5xj9iIgRg38oTr2QaQ8?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Sunny%27s+Package+Store,Sunny's Package Store,4.2,,1 205-202-4085,Liquor store,Retail,429  Valley Ave,Adamsville,AL,35209,United States,"429  Valley Ave, Birmingham, AL 35209, United States",https://www.google.com/maps/place/Sunny%27s+Package+Store/data=!4m7!3m6!1s0x8889194cef02d43b:0x9b648ab4cec41717!8m2!3d33.4724456!4d-86.8197198!16s%2Fg%2F1tdmfnd5!19sChIJO9QC70wZiYgRFxfEzrSKZJs?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
ABC+SELECT+SPIRITS,ABC SELECT SPIRITS,3.8,http://www.alabcboard.gov/,1 205-290-9286,State liquor store,Other,220 W Oxmoor Rd,Adamsville,AL,35209,United States,"220 W Oxmoor Rd, NULL, Birmingham, AL 35209, United States",https://www.google.com/maps/place/ABC+SELECT+SPIRITS/data=!4m7!3m6!1s0x88891f2001a1e983:0x5e243aff0292a38!8m2!3d33.4427315!4d-86.8422264!16s%2Fg%2F1tf4ft9g!19sChIJg-mhASAfiYgROCop8K9D4gU?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
ABC+Select+Spirits,ABC Select Spirits,4.0,http://www.alabcboard.gov/,1 205-995-9397,State liquor store,Other,5180  Caldwell Mill Rd  # 208,Adamsville,AL,35244,United States,"5180  Caldwell Mill Rd  # 208, Hoover, AL 35244, United States",https://www.google.com/maps/place/ABC+Select+Spirits/data=!4m7!3m6!1s0x88893d52e9af2df7:0xca25957f44f38483!8m2!3d33.3863886!4d-86.7402437!16s%2Fg%2F1tdn08jj!19sChIJ9y2v6VI9iYgRg4TzRH-VJco?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Red+or+White+Birmingham,Red or White Birmingham,4.9,http://www.redorwhitewine.com/,1 205-538-5213,Wine store,Other,3916  Clairmont Ave,Adamsville,AL,35222,United States,"3916  Clairmont Ave, Birmingham, AL 35222, United States",https://www.google.com/maps/place/Red+or+White+Birmingham/data=!4m7!3m6!1s0x88891bd34b5ef813:0x93c5744fd5d305a3!8m2!3d33.5152687!4d-86.7728697!16s%2Fg%2F11kkx41q4b!19sChIJE_heS9MbiYgRowXT1U90xZM?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
ABC+SELECT+SPIRITS,ABC SELECT SPIRITS,4.5,http://www.alabcboard.gov/,1 205-221-7180,State liquor store,Other,280  78,Adamsville,AL,35501,United States,"280  78, Jasper, AL 35501, United States",https://www.google.com/maps/place/ABC+SELECT+SPIRITS/data=!4m7!3m6!1s0x888ad501eac7e33b:0x19e6bf2e971d8d9!8m2!3d33.8499228!4d-87.2767234!16s%2Fg%2F1td8zx45!19sChIJO-PH6gHViogR2dhx6fJrngE?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Discount+package+store,Discount package store,4.4,,1 205-285-5031,Liquor store,Retail,2300  Mt Olive Rd,Adamsville,AL,35117,United States,"2300  Mt Olive Rd, Mt Olive, AL 35117, United States",https://www.google.com/maps/place/Discount+package+store/data=!4m7!3m6!1s0x88890167d4b4e485:0xf6717d6696fa0893!8m2!3d33.6722969!4d-86.8391278!16s%2Fg%2F11pz6pllj4!19sChIJheS01GcBiYgRkwj6lmZ9cfY?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Toddies+Package+Store,Toddies Package Store,3.9,,1 205-879-1703,Liquor store,Retail,1919  28th Ave  # 108,Adamsville,AL,35209,United States,"1919  28th Ave  # 108, Homewood, AL 35209, United States",https://www.google.com/maps/place/Toddies+Package+Store/data=!4m7!3m6!1s0x8889197c0b0ef351:0xa00ceeba3780a778!8m2!3d33.4807958!4d-86.7877772!16s%2Fg%2F1tdwwg4w!19sChIJUfMOC3wZiYgReKeAN7ruDKA?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Nawf+side+package+and+convenience+store,Nawf side package and convenience store,4.4,,1 205-434-3339,Liquor store,Retail,2330  9th Ave,Adamsville,AL,35020,United States,"2330  9th Ave, Bessemer, AL 35020, United States",https://www.google.com/maps/place/Nawf+side+package+and+convenience+store/data=!4m7!3m6!1s0x8888e1b9530086bd:0xd9271cb91c6dd7db!8m2!3d33.4122304!4d-86.9567053!16s%2Fg%2F11rr__b134!19sChIJvYYAU7nhiIgR29dtHLkcJ9k?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Home+Package+Liquor+Store,Home Package Liquor Store,4.8,https://www.facebook.com/share/169H1KV9yY/?mibextid=LQQJ4d,1 205-331-4123,Liquor store,Retail,1031  Skyland E Blvd,Adamsville,AL,35405,United States,"1031  Skyland E Blvd, Tuscaloosa, AL 35405, United States",https://www.google.com/maps/place/Home+Package+Liquor+Store/data=!4m7!3m6!1s0x8888a9c1d014325d:0x6927676287000e3e!8m2!3d33.1674926!4d-87.5226997!16s%2Fg%2F1vxcx5c_!19sChIJXTIU0MGpiIgRPg4Ah2JnJ2k?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
ABC+Select+Spirits,ABC Select Spirits,4.5,http://www.alabcboard.gov/,1 205-989-3386,State liquor store,Other,3232  Galleria Cir Suite 110,Adamsville,AL,35244,United States,"3232  Galleria Cir Suite 110, Hoover, AL 35244, United States",https://www.google.com/maps/place/ABC+Select+Spirits/data=!4m7!3m6!1s0x88892216e6d7f1a3:0xceb0c0d5403bb7f2!8m2!3d33.374639!4d-86.810619!16s%2Fg%2F1tdzxh93!19sChIJo_HX5hYiiYgR8rc7QNXAsM4?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Bottle+King,Bottle King,4.5,,1 256-524-2684,Liquor store,Retail,596 S Valley Ave,Adamsville,AL,35961,United States,"596 S Valley Ave, Collinsville, AL 35961, United States",https://www.google.com/maps/place/Bottle+King/data=!4m7!3m6!1s0x888a6df44966ab23:0xdaebe268503b4b69!8m2!3d34.256947!4d-85.867646!16s%2Fg%2F1tdmfnhm!19sChIJI6tmSfRtiogRaUs7UGji69o?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Spirit+Locker,Spirit Locker,4.1,,1 205-747-0274,Liquor store,Retail,5112  Old Springville Rd,Adamsville,AL,35126,United States,"5112  Old Springville Rd, Pinson, AL 35126, United States",https://www.google.com/maps/place/Spirit+Locker/data=!4m7!3m6!1s0x88890c0ec0e32385:0x868058ae10825e4d!8m2!3d33.6552278!4d-86.6474594!16s%2Fg%2F1tfct_b5!19sChIJhSPjwA4MiYgRTV6CEK5YgIY?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Finch+Fine+Wines,Finch Fine Wines,5.0,http://finchfinewines.com/,1 205-441-8122,Wine store,Other,2737  US-280  Suite 144,Adamsville,AL,35223,United States,"2737  US-280  Suite 144, Mountain Brook, AL 35223, United States",https://www.google.com/maps/place/Finch+Fine+Wines/data=!4m7!3m6!1s0x888919ead7596b77:0x731a80282491e8a!8m2!3d33.480126!4d-86.7733585!16s%2Fg%2F11fpfxs7s5!19sChIJd2tZ1-oZiYgRih5JggKoMQc?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
The+Beverage+Barn+and+Tobacco+Outlet,The Beverage Barn and Tobacco Outlet,4.6,,1 256-437-1177,Liquor store,Retail,85  Bank St,Adamsville,AL,35772,United States,"85  Bank St, Stevenson, AL 35772, United States",https://www.google.com/maps/place/The+Beverage+Barn+and+Tobacco+Outlet/data=!4m7!3m6!1s0x8861b97ba85b43f9:0x181b7ef17fddc080!8m2!3d34.8736188!4d-85.8148821!16s%2Fg%2F1tfgdzgr!19sChIJ-UNbqHu5YYgRgMDdf_F-Gxg?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Morris+Package+Store,Morris Package Store,5.0,,1 205-543-6272,Liquor store,Retail,8530  US-31,Adamsville,AL,35116,United States,"8530  US-31, Morris, AL 35116, United States",https://www.google.com/maps/place/Morris+Package+Store/data=!4m7!3m6!1s0x88890743af82527b:0xa5adb04639e662a9!8m2!3d33.7556621!4d-86.8151214!16s%2Fg%2F11kmwnm2t5!19sChIJe1KCr0MHiYgRqWLmOUawraU?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Cahaba+Spirits,Cahaba Spirits,3.3,,1 205-972-0222,Liquor store,Retail,3135  Cahaba Heights Rd,Adamsville,AL,35243,United States,"3135  Cahaba Heights Rd, Vestavia Hills, AL 35243, United States",https://www.google.com/maps/place/Cahaba+Spirits/data=!4m7!3m6!1s0x888917646f3ee805:0x3ff3742f6d5401b9!8m2!3d33.4552267!4d-86.7362447!16s%2Fg%2F1tf7hfjc!19sChIJBeg-b2QXiYgRuQFUbS908z8?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
SHOALS+LIQUOR+1+%28AVALON%29,SHOALS LIQUOR 1 (AVALON),4.5,,1 256-314-2463,Liquor store,Retail,2417  Avalon Ave,Adamsville,AL,35661,United States,"2417  Avalon Ave, Muscle Shoals, AL 35661, United States",https://www.google.com/maps/place/SHOALS+LIQUOR+1+%28AVALON%29/data=!4m7!3m6!1s0x887d4ec9ec1c8077:0x6b6f9171cd0bffd!8m2!3d34.7447861!4d-87.6393232!16s%2Fg%2F11f_zrnqg6!19sChIJd4Ac7MlOfYgR_b_QHBf5tgY?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Mosley+Mart,Mosley Mart,3.7,,1 205-674-2717,Convenience store,Retail,1234  Union Grove Rd,Adamsville,AL,35005,United States,"1234  Union Grove Rd, Adamsville, AL 35005, United States",https://www.google.com/maps/place/Mosley+Mart/data=!4m7!3m6!1s0x8888fb5f370ff37b:0x9aab9ee997ec212d!8m2!3d33.5972678!4d-86.9838362!16s%2Fg%2F1tdkyfy2!19sChIJe_MPN1_7iIgRLSHsl-meq5o?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Creekside+Package,Creekside Package,4.1,,1 334-347-0885,Liquor store,Retail,2200  Ozark Hwy suite h,Adamsville,AL,36330,United States,"2200  Ozark Hwy suite h, Enterprise, AL 36330, United States",https://www.google.com/maps/place/Creekside+Package/data=!4m7!3m6!1s0x88926e6e52a807b5:0xada142efc120526e!8m2!3d31.3469227!4d-85.8364637!16s%2Fg%2F11dxr_v01c!19sChIJtQeoUm5ukogRblIgwe9Coa0?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
West+Side+Spirits,West Side Spirits,4.4,,1 334-671-1982,Liquor store,Retail,4650 W Main St  # 802,Adamsville,AL,36305,United States,"4650 W Main St  # 802, Dothan, AL 36305, United States",https://www.google.com/maps/place/West+Side+Spirits/data=!4m7!3m6!1s0x88928da2f0c7089b:0xa55424287fac7ff!8m2!3d31.2394482!4d-85.4628599!16s%2Fg%2F1hc93n30t!19sChIJmwjH8KKNkogR_8f6h0JCVQo?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
ABC+Liquor+Store,ABC Liquor Store,4.4,http://alabcboard.gov/,1 205-345-8889,State liquor store,Other,9770  AL-69,Adamsville,AL,35405,United States,"9770  AL-69, Tuscaloosa, AL 35405, United States",https://www.google.com/maps/place/ABC+Liquor+Store/data=!4m7!3m6!1s0x888601c38e9d45e5:0x26fec5e5bdfe9d5d!8m2!3d33.1173309!4d-87.5528698!16s%2Fg%2F11c1pd8zwg!19sChIJ5UWdjsMBhogRXZ3-veXF_iY?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Food+Giant,Food Giant,4.3,http://myfoodgiant.com/,1 205-880-8990,Grocery store,Other,5711  Adamsville Pkwy,Adamsville,AL,35005,United States,"5711  Adamsville Pkwy, Adamsville, AL 35005, United States",https://www.google.com/maps/place/Food+Giant/data=!4m7!3m6!1s0x8888fda6917493af:0x6b5aa61ba2a2d57c!8m2!3d33.6095503!4d-86.9637394!16s%2Fg%2F11f77_51ht!19sChIJr5N0kab9iIgRfNWiohumWms?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Ole+Town+Package,Ole Town Package,0.0,,,Liquor store,Retail,5036  Birmingport Rd,Adamsville,AL,35118,United States,"5036  Birmingport Rd, Mulga, AL 35118, United States",https://www.google.com/maps/place/Ole+Town+Package/data=!4m7!3m6!1s0x8888e57b26c0ee71:0x2ce11d2ec6059e3!8m2!3d33.5225685!4d-87.0069344!16s%2Fg%2F11y25qnp54!19sChIJce7AJnvliIgR41lg7NIRzgI?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Fame+Package+and+Tobacco,Fame Package and Tobacco,4.5,,1 256-248-4806,Liquor store,Retail,1408  US-72,Adamsville,AL,35674,United States,"1408  US-72, Tuscumbia, AL 35674, United States",https://www.google.com/maps/place/Fame+Package+and+Tobacco/data=!4m7!3m6!1s0x887d4f2d8eac5bb1:0xdd084ff7bdcd7bc!8m2!3d34.7124971!4d-87.7202803!16s%2Fg%2F11bz0cdlpz!19sChIJsVusji1PfYgRvNfce_-E0A0?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Pink+Package+Store,Pink Package Store,3.5,https://m.facebook.com/pages/Pink-Package-Store/207546599344456,1 205-981-7465,Liquor store,Retail,4613  US-280,Adamsville,AL,35242,United States,"4613  US-280, Birmingham, AL 35242, United States",https://www.google.com/maps/place/Pink+Package+Store/data=!4m7!3m6!1s0x8889164cb1f7e4bf:0xf4c963d3db65fa16!8m2!3d33.4305431!4d-86.7097789!16s%2Fg%2F1tf6hdm2!19sChIJv-T3sUwWiYgRFvpl29NjyfQ?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
One+Stop+Package+Store,One Stop Package Store,4.5,,1 205-345-8181,Liquor store,Retail,1000  Martin Luther King Blvd,Adamsville,AL,35401,United States,"1000  Martin Luther King Blvd, Tuscaloosa, AL 35401, United States",https://www.google.com/maps/place/One+Stop+Package+Store/data=!4m7!3m6!1s0x888602cde3558543:0x71af31189c885ee0!8m2!3d33.202115!4d-87.577634!16s%2Fg%2F1v_w338k!19sChIJQ4VV480ChogR4F6InBgxr3E?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Minor+Marathon+and+Package+Store,Minor Marathon and Package Store,4.2,https://www.marathonbrand.com/Stations/Station_Locator/,1 205-798-1056,Gas station,Services,1480  Minor Pkwy,Adamsville,AL,35224,United States,"1480  Minor Pkwy, Birmingham, AL 35224, United States",https://www.google.com/maps/place/Minor+Marathon+and+Package+Store/data=!4m7!3m6!1s0x8888e2ec0bbe763b:0xdd2492a97bb22b0e!8m2!3d33.5513206!4d-86.9262989!16s%2Fg%2F11jh96dq4v!19sChIJO3a-C-ziiIgRDiuye6mSJN0?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Altadena+Spirits,Altadena Spirits,3.9,,1 205-438-6641,Liquor store,Retail,4704  Cahaba River Rd suite f,Adamsville,AL,35243,United States,"4704  Cahaba River Rd suite f, Birmingham, AL 35243, United States",https://www.google.com/maps/place/Altadena+Spirits/data=!4m7!3m6!1s0x888917866037577f:0x756d64d8f5dfcaee!8m2!3d33.4321255!4d-86.737828!16s%2Fg%2F1tt1h_2q!19sChIJf1c3YIYXiYgR7srf9dhkbXU?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Choice+Package+Stoe,Choice Package Stoe,3.5,,,Liquor store,Retail,831  20th Street,Adamsville,AL,35218,United States,"831  20th Street, Ensley, Ensley, AL 35218, United States",https://www.google.com/maps/place/Choice+Package+Stoe/data=!4m7!3m6!1s0x88891d4ca7dacfcd:0x7bb9de63743b4a13!8m2!3d33.5103843!4d-86.8937242!16s%2Fg%2F11sz5lt7dv!19sChIJzc_ap0wdiYgRE0o7dGPeuXs?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Publix+Super+Market+at+Lane+Parke,Publix Super Market at Lane Parke,4.5,https://www.publix.com/?utm_medium=maps&utm_source=google&utm_content=psm_google_override,1 205-802-9189,Grocery store,Other,1000  Jemison Ln,Adamsville,AL,35223,United States,"1000  Jemison Ln, Mountain Brook, AL 35223, United States",https://www.google.com/maps/place/Publix+Super+Market+at+Lane+Parke/data=!4m7!3m6!1s0x88891b8e9cacd819:0xd655ae813ba83c7d!8m2!3d33.4862625!4d-86.7731348!16s%2Fg%2F11hyg309yb!19sChIJGdisnI4biYgRfTyoO4GuVdY?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Terry%27s+Package+Store,Terry's Package Store,4.3,,1 205-699-2867,Liquor store,Retail,1100  Ashville Rd,Adamsville,AL,35094,United States,"1100  Ashville Rd, Leeds, AL 35094, United States",https://www.google.com/maps/place/Terry%27s+Package+Store/data=!4m7!3m6!1s0x88896d733567b393:0xd437db9bd94e487b!8m2!3d33.5473124!4d-86.5461452!16s%2Fg%2F1tf7nb3w!19sChIJk7NnNXNtiYgRe0hO2ZvbN9Q?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
72+West+Beverages,72 West Beverages,4.4,,1 256-383-0319,Liquor store,Retail,1007  US-72,Adamsville,AL,35674,United States,"1007  US-72, Tuscumbia, AL 35674, United States",https://www.google.com/maps/place/72+West+Beverages/data=!4m7!3m6!1s0x887d4f0c893a4e7f:0x5dc3419c05626be2!8m2!3d34.7127692!4d-87.7138815!16s%2Fg%2F1tjrqr03!19sChIJf046iQxPfYgR4mtiBZxBw10?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Midfield+Spirts,Midfield Spirts,4.0,http://www.facebook.com/midfieldspirits,1 205-637-1286,Liquor store,Retail,390  By Williams Sr Dr,Adamsville,AL,35228,United States,"390  By Williams Sr Dr, Birmingham, AL 35228, United States",https://www.google.com/maps/place/Midfield+Spirts/data=!4m7!3m6!1s0x8888e1dc77bf3d59:0xecb8224ec2607a95!8m2!3d33.4613834!4d-86.9089468!16s%2Fg%2F1v4703b8!19sChIJWT2_d9zhiIgRlXpgwk4iuOw?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Beverage+city+Vestavia+Hills,Beverage city Vestavia Hills,1.0,,1 205-824-2640,Liquor store,Retail,3374  Morgan Dr,Adamsville,AL,35216,United States,"3374  Morgan Dr, Vestavia Hills, AL 35216, United States",https://www.google.com/maps/place/Beverage+city+Vestavia+Hills/data=!4m7!3m6!1s0x8889191fe45d2f1f:0xdf42c37227f11c12!8m2!3d33.4262651!4d-86.7735882!16s%2Fg%2F11trglclkg!19sChIJHy9d5B8ZiYgREhzxJ3LDQt8?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
SHOALS+LIQUOR+2+%282nd+St%29,SHOALS LIQUOR 2 (2nd St),4.5,,1 256-314-2182,Liquor store,Retail,808 E 2nd St,Adamsville,AL,35661,United States,"808 E 2nd St, Muscle Shoals, AL 35661, United States",https://www.google.com/maps/place/SHOALS+LIQUOR+2+%282nd+St%29/data=!4m7!3m6!1s0x887d49f90dd7f503:0xf86f6b601e3015d8!8m2!3d34.7590743!4d-87.6628113!16s%2Fg%2F11ft03z4vl!19sChIJA_XXDflJfYgR2BUwHmBrb_g?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Eighth+Ave+Plaza+Liquor+Store,Eighth Ave Plaza Liquor Store,4.4,,1 205-252-6002,Liquor store,Retail,512  Reverend Abraham Woods Jr Blvd,Adamsville,AL,35204,United States,"512  Reverend Abraham Woods Jr Blvd, Birmingham, AL 35204, United States",https://www.google.com/maps/place/Eighth+Ave+Plaza+Liquor+Store/data=!4m7!3m6!1s0x88891c747385664f:0xf410b9510512bd77!8m2!3d33.5143127!4d-86.8274986!16s%2Fg%2F1260525zn!19sChIJT2aFc3QciYgRd70SBVG5EPQ?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
T+%26+T+Package+Store,T & T Package Store,4.0,,1 205-254-1976,Liquor store,Retail,2908  27th St,Adamsville,AL,35207,United States,"2908  27th St, Birmingham, AL 35207, United States",https://www.google.com/maps/place/T+%26+T+Package+Store/data=!4m7!3m6!1s0x88891b66d858ec29:0x42e4cdf35fa3aa70!8m2!3d33.5515306!4d-86.8163781!16s%2Fg%2F126076w3h!19sChIJKexY2GYbiYgRcKqjX_PN5EI?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
ABC+Select+Spirits,ABC Select Spirits,4.5,http://www.alabcboard.gov/,1 205-592-0285,State liquor store,Other,7621  Crestwood Blvd,Adamsville,AL,35210,United States,"7621  Crestwood Blvd, Birmingham, AL 35210, United States",https://www.google.com/maps/place/ABC+Select+Spirits/data=!4m7!3m6!1s0x888910601bd9d5a5:0xc740a61b0daea303!8m2!3d33.5299577!4d-86.7224685!16s%2Fg%2F11b6jgm3hq!19sChIJpdXZG2AQiYgRA6OuDRumQMc?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
Hong+Kong+package+store,Hong Kong package store,3.6,,1 205-703-0502,Liquor store,Retail,1101  3rd Ave,Adamsville,AL,35204,United States,"1101  3rd Ave, Birmingham, AL 35204, United States",https://www.google.com/maps/place/Hong+Kong+package+store/data=!4m7!3m6!1s0x88891d7d8419b485:0xb1ab7cc2a2d139e2!8m2!3d33.5047798!4d-86.855298!16s%2Fg%2F11j7qg1fy8!19sChIJhbQZhH0diYgR4jnRosJ8q7E?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
concord+liquor+stor,concord liquor stor,0.0,,,Liquor store,Retail,,Adamsville,AL,35073,United States,"Graysville, AL 35073, United States",https://www.google.com/maps/place/concord+liquor+stor/data=!4m7!3m6!1s0x8888fdbb9e775647:0x97768bf7367c0cf2!8m2!3d33.648179!4d-86.9746208!16s%2Fg%2F11sw1b50w8!19sChIJR1Z3nrv9iIgR8gx8NveLdpc?authuser=0&hl=en&rclk=1,"liquor store in Adamsville, AL"
